,"Space group (0-bcc, 1-fcc)",1_0_0 surface energy,1_1_0 surface energy,1_1_1 surface energy,2_1_0 surface energy,2_1_1 surface energy,2_2_1 surface energy,3_1_0 surface energy,3_1_1 surface energy,3_2_0 surface energy,3_2_1 surface energy,3_2_2 surface energy,3_3_1 surface energy,3_3_2 surface energy,c_1_1 elastic constant,c_1_2 elastic constant,c_1_3  elastic constant,c_4_4  elastic constant,Shear modulus,Bulk modulus,Cohesive energy,Vacancy formation energy
67,1.0,1.8792727930252064,1.9800317593289265,1.598281128511287,2.1017149885460267,1.8917310749882161,1.8428944505914746,2.077178664655734,1.967783216256727,2.0781990142807376,1.9844507723718663,1.8317906812827696,1.904597866708892,1.7713274009137714,298.2,230.5,230.5,67.7,54.2,253.1,7.95151725,2.791699900000161
68,1.0,1.8874106367602488,2.0582748354116767,1.6329348986349699,2.1808222114953346,2.081171552956578,1.9178604643409611,2.1435331088680205,2.0441967699498775,2.1613459032857465,2.073165400800888,1.9452549825925791,1.9921539158073585,1.8911796526001583,247.9,147.8,147.8,124.8,94.9,181.2,4.45,1.5993999999998776
69,1.0,1.2535047559099075,1.4828917115031677,1.0634886203742409,1.5940357992644751,1.3644176226929206,1.320103602548335,1.523195897870603,1.4381717527270377,1.5705447178087075,1.4723957515946877,1.3042171689115662,1.392299204419697,1.2963059425536658,635.1,315.7,315.7,136.1,145.5,422.2,4.50133525,0.563464800000105
70,1.0,1.0165582759413685,1.1180169946871767,1.4651253594206664,1.1679403855950874,1.1658645508532275,1.0926448138888516,1.1569037893259972,1.158698935532337,1.1668492154276706,1.1575789994509804,1.0854230262801154,1.252681078871383,1.0814049181192276,145.1,78.1,78.1,84.4,64.0,100.4,3.36217725,1.2620226999999735
71,1.0,1.9450488137079478,2.0967801641061024,1.762895421596872,2.1963553863057155,2.047433766147863,2.009945458119998,2.172463102662208,2.103764400671797,2.1852352880884984,2.132750269671474,1.9941440228398342,2.0683720015873317,1.9869080633957084,241.3,150.8,150.8,127.3,94.5,181.0,4.45,1.5712000000001352
72,1.0,0.6044814202702762,0.7864986478550281,0.5934391007392743,0.842820080199865,0.7538695931839889,0.7299869682339778,0.7968328929499181,0.8282583417469269,0.8348788459432424,0.8162563488637157,0.7509964247741906,0.747748900420674,0.7209499847642338,116.8,60.1,60.1,31.7,30.4,79.0,3.36,0.7069200000000957
73,1.0,2.0699330350660516,2.3646376900766777,1.9341630559265037,2.446834571418525,2.3880345212646503,2.2332528214267984,2.386627826566213,2.3526539058879905,2.4446443715469814,2.38140719465107,2.2076533062619745,2.3102510504297866,2.198786026413374,246.7,147.5,147.5,125.0,94.8,180.6,4.45,1.5919000000001686
74,1.0,1.017632419364425,1.1542990023757582,1.4540489812260313,1.1848410574861132,1.1749312662590203,1.1158710697752492,1.155734734884245,1.2149525037798732,1.1869591299691262,1.168710248288576,1.1288551916190608,1.2482263989378917,1.1065685556327232,114.0,62.0,62.0,31.6,29.4,79.3,3.36,0.5240699999999516
75,1.0,0.9485666533601612,1.024141300956309,0.8649307388683148,1.070191802872864,0.9983309064752496,0.9809487428218328,1.0552763305704236,1.0210708172153418,1.0646428402710093,1.0416014141359489,0.9765725754936804,1.007481605231896,0.9704020003344165,124.2,93.9,93.9,46.4,33.9,104.0,2.8500135,1.1019563999999602
76,1.0,1.7999778014853087,1.9550246048115634,1.8241703389747228,1.9561823542853294,2.015471087206872,2.040597017054937,1.953097051226852,1.9671165735159988,1.9532914883571437,2.006901864752724,1.9742355478319589,1.968948928357214,1.9452105874087267,324.1,160.7,160.7,106.2,96.4,215.2,1.7686821,1.142356700000001
77,0.0,1.300245405483552,1.5118193779898506,1.9560875159345843,1.5486827694607566,1.8920819429467433,1.9566156202779614,1.7140866550138774,1.8970468926853308,1.6282199160652688,1.9638187885794518,1.9673329711754661,1.9139784099938646,1.965359027571586,47.5,119.3,119.3,85.4,36.9,95.4,1.7488533,1.1426966999999384
78,1.0,0.9485666524464541,1.0241413010746827,0.8649307405424181,1.0701918027853445,1.044107100506897,1.0588499745147761,1.0551681922141178,1.0211621777052058,1.0646428404119408,1.0382921474181648,0.9739490027788595,1.0075050689780258,0.970763488193291,124.2,93.9,93.9,46.4,33.9,104.0,2.8500135,1.1019563999999602
79,1.0,1.7999778014853087,1.9550246048115634,1.8241703389747228,1.9561823542853294,2.015471087206872,2.040597017054937,1.953097051226852,1.9671165735159988,1.9532914883571437,2.006901864752724,1.9742355478319589,1.968948928357214,1.9452105874087267,324.1,160.7,160.7,106.2,96.4,215.2,1.7686821,1.142356700000001
80,0.0,1.300245405483552,1.5118193779898506,1.9560875159345843,1.5486827694607566,1.8920819429467433,1.9566156202779614,1.7140866550138774,1.8970468926853308,1.6282199160652688,1.9638187885794518,1.9673329711754661,1.9139784099938646,1.965359027571586,47.5,119.3,119.3,85.4,36.9,95.4,1.7488533,1.1426966999999384
81,0.0,2.290948252762136,1.9669349916274408,2.537016454471649,2.264263099453443,2.329215989447707,2.3870716888396757,2.335626565877274,2.400251051234864,2.1725270416809144,2.3938686118807357,2.4659740986826577,2.2779046609299645,2.458066751133889,262.6,160.7,160.7,81.8,69.5,194.7,8.1,2.3946999999999665
82,0.0,2.413195563041596,2.0445319670315723,2.754074710975839,2.392429347638255,2.498615816207199,2.554653307559301,2.4426447276097907,2.5892313229827724,2.282644361876971,2.560451873323183,2.634924766702274,2.418727407437526,2.643870637398857,266.9,160.4,160.4,86.0,72.9,195.9,8.1,1.9509999999999312
83,1.0,0.28011306957311455,0.6460064693091844,2.9675754634902183,0.5767367123180727,1.6875192217471506,2.203354781855951,0.3815775320407021,2.3352257433637766,0.6969601721875929,2.421891286791237,2.139240154634896,2.389236547478212,2.1368280321946465,73.8,141.2,141.2,66.0,26.1,118.7,7.93305125,1.9520999999998825
84,1.0,0.7613386250598252,0.8143114649490402,0.6219722943160345,0.8680075801903475,0.7595842955906049,0.8209042471021547,0.8525903707315998,0.800319895280791,0.8561799606057778,0.8069423838605694,0.7320508411799955,0.7739590043047704,0.7285602316105287,172.4,141.8,141.8,86.4,58.0,152.0,2.967444,1.021126100000095
85,1.0,0.49375281840051066,0.5818254958709481,0.4260572022044398,0.6225942165846668,0.5359105569290655,0.6013390433525793,0.5967794514084485,0.5696305328038729,0.6140227925205084,0.5820445770738792,0.4979426349474732,0.5494567437912935,0.49068549821801505,105.1,59.5,59.5,30.7,27.5,74.7,3.410657,0.657643000000022
86,1.0,1.0370085297146314,1.1088336567241661,1.3702418336051503,1.1415534114488102,1.1374556343722824,1.0833065513206164,1.1343922174024985,1.1149089758133224,1.1425090513261513,1.1289287429505397,1.059244969781437,1.1065414021136226,1.051275156849633,117.1,63.1,63.1,40.9,35.3,81.1,3.90514875,0.7546511999999046
87,1.0,1.0370085297146314,1.1088336567241661,1.3702418336051887,1.1415534114488102,1.0961804228897183,1.0833065513206164,1.1343922174024985,1.1756287798715435,1.1425090513261513,1.1301346073767833,1.0915860094542171,1.1521289446099385,1.0720734274961172,117.1,63.1,63.1,40.9,35.3,81.1,3.90514875,0.7543611999999547
88,1.0,0.19203442728337522,0.3276105863226368,0.1370152124950233,0.3808421818791644,0.3118821183597229,0.3377614199802333,0.3299196429213488,0.30418905861762063,0.36392283837332995,0.30994778725747935,0.25673255566664976,0.27154763623543143,0.23069213173655156,115.9,61.4,61.4,33.4,30.9,79.6,3.3697055,0.6764445000000117
89,1.0,1.5523076972729972,1.6968485797027022,1.4054877265695158,1.7783869676399973,1.7171205738149227,1.6072545214008183,1.7475378278911604,1.6094471417691596,-0.15446624007350784,1.7138181413569438,1.5912451919945632,1.7294560478582368,1.5891973720007362,85.0,49.5,49.5,21.1,19.8,61.3,3.89240225,1.6437177000000007
90,0.0,1.7627596023773033,1.6176419122913324,1.9661175583693984,1.7986473154058722,1.8566544617501106,1.8967205476887143,1.8281575941614796,1.8959464404132136,1.7468027029904722,1.9050867869874826,1.9355165001440926,1.830148575893052,1.9385046055463973,243.4,145.1,145.1,116.2,89.4,177.9,4.0129823,1.720917700000176
91,1.0,0.4937510041560475,0.5818245469851164,0.4260592844193406,0.6225938508489348,0.5825134774309431,0.5215109915165235,0.5961627880642746,0.5696210441998012,0.6140225800518333,0.5830971719445938,0.4977524195715957,0.5494591773971228,0.49066781256078534,110.2,61.4,61.4,32.6,29.3,77.7,3.410657,0.657942999999833
92,1.0,0.49375100415610623,0.5818245469851145,0.42605928441926894,0.6225938508424599,0.5358627154075042,0.5215132230003959,0.5961627880642064,0.5696304425971859,0.6140225800519,0.5799850590897467,0.4977522152557501,0.5494624596212668,0.5140731120571441,110.2,61.4,61.4,32.6,29.3,77.7,3.410657,0.6576529999999967
93,0.0,0.24327546737502423,0.317557315707494,0.3981081760948998,0.20320677478348395,0.37442862798057525,0.3528313285161692,0.1475299072462242,0.359485411675459,0.1722394542911799,0.3364606598464498,0.3660288855608747,0.3214693333255096,0.36602132443097485,66.2,53.2,53.2,49.8,32.5,57.5,1.51513755,0.8086239500000023
94,1.0,0.7629371721759024,0.8161053683580066,0.6219087695019989,0.8656028149258826,0.8060490009370768,0.7410559549490607,0.8497493702339751,0.7988099061799736,0.8538938930436607,0.8068314648093885,0.7348360331277992,0.7738327545636008,0.703367459617384,256.8,227.6,227.6,100.8,66.3,237.3,3.78904525,0.9608147000000122
95,0.0,0.3938483007816168,0.8905366961516515,1.136549801787183,0.8072915820901149,1.1180599310859167,1.1745848537979993,0.832821042087272,1.0838073478239019,0.784260961772374,1.2198810449788715,1.1076575309288474,1.117588292927819,1.1764358005261275,153.2,130.8,130.8,79.8,52.4,138.3,3.24271265,0.7822837999999543
96,0.0,0.3938483258578406,0.8905369963948293,1.1365500393172228,0.4943821996099451,1.0093965449811038,1.0775518046248176,0.4684458965855987,1.0854849992839124,0.4845716740864351,1.0683386241744643,1.085384871352896,1.0421395443870163,1.1038974296498612,153.2,130.8,130.8,79.8,52.4,138.3,3.24271265,0.7822837999999543
97,1.0,1.0900143688241781,1.1580928263494346,0.9023198492054956,1.234469774123254,1.1635589993274196,1.0668023001404605,1.2178672321012072,1.1444165868176468,1.2193216805736016,1.1616960974313002,1.0550428619740617,1.1113523358100363,1.0905192255924143,174.5,127.8,127.8,84.4,60.0,143.4,3.28311625,1.047683799999954
98,0.0,1.2735478995025156,1.0326113967680923,1.3058494204626323,1.2247372282247981,1.1991848104726495,1.275180692827026,1.2736980890284093,1.2634443477074488,1.1640562161346755,1.2156551194146283,1.258464294893823,1.1986626991782936,1.2752240981490928,289.9,191.8,191.8,147.1,107.9,224.5,3.4961588,1.3180469999998885
99,0.0,1.2735481448838626,1.0326105391624152,1.3058494634844804,1.2247363487134175,1.1991156158022784,1.2268930167509986,1.273701090842383,1.25866367665319,1.1640556958872361,1.2393405404191378,1.2505173299649923,1.1773177042838734,1.2684946686951384,289.9,191.8,191.8,147.1,107.9,224.5,3.4961588,1.3180469999998885
100,1.0,1.146664297069252,1.2352926357387346,0.9466176596444842,1.3156193932382212,1.2284922595422048,1.1268399296640164,1.2908408084809535,1.2139469689096012,1.2990163077941679,1.2295677530087132,1.1124471160282565,1.1764698670015217,1.0699534451087032,262.6,215.4,215.4,153.7,101.7,231.1,3.519353,1.1881469999999816
101,0.0,0.3938491470559755,0.8905356340809143,1.1365493939332771,0.7532453786893055,1.0240736483793969,1.1745809503092512,0.8260026670898863,1.0833497318002598,0.7879551319980909,1.1394114003112474,1.1352033016074892,1.1175825951243898,1.1661147938588523,153.5,131.1,131.1,80.1,52.5,138.6,3.2427126,0.7821837999999794
102,0.0,0.39384853581433815,0.8905359343200191,1.1365496314082988,0.4943808387552695,1.011823768395458,1.077335595159037,0.4684438642224231,1.0881818472062266,0.4660209248589939,1.0641813137388,1.0859212416856459,1.0418218839073479,1.1141626929992705,153.5,131.1,131.1,80.1,52.5,138.6,3.2427126,0.7821837999999794
103,1.0,1.090011207547713,1.1580938091422592,0.9023195438893147,1.2344721216637566,1.0933640490533703,1.0668188550193722,1.2178653314669112,1.1444820555821746,1.2191056529895425,1.1591755820757712,1.059063183779805,1.1113264347459137,1.0151254396683518,178.2,128.6,128.6,85.2,61.0,145.1,3.28311625,1.047683799999954
104,1.0,1.3880679999741616,1.5028634110406383,1.2325984564546069,1.5771668026417536,1.5139775240901816,1.5340977845299024,1.5481399928265531,1.4855131881340007,1.5632503451340825,1.5241116742795293,1.4341732284557653,1.4634384296959189,1.4008981385159938,109.2,76.7,76.7,64.0,44.9,87.5,6.438777,2.2089340000000606
105,0.0,1.1831955590593035,0.9133576218747148,1.6057204772439653,1.0644652333281948,1.5596616742241607,1.5387128497384197,0.9541195054257615,1.4653902858071228,1.1598079540763453,1.50507589071045,1.5513561120705144,1.4805918657541879,1.5741499904186655,95.4,108.7,108.7,41.7,22.4,104.3,6.4175545,0.528834000000022
106,0.0,0.3938484884573007,0.8905356254471547,1.1365493971677783,0.7846835698317325,1.0213210089046842,1.1745808402350162,0.7898247047147865,1.098897893696569,0.7477855732630498,1.1392106972545344,1.1051777557979638,1.1175827722065104,1.1440935265471865,153.5,131.1,131.1,80.1,52.5,138.6,3.2427126,0.7821837999999794
107,0.0,0.39384851353418315,0.8905359177627779,1.136549634715868,0.4943818671392096,1.00720477799839,1.0759462434770286,0.46844386991141407,1.08597909403536,0.4682418521697576,1.0145020769983426,1.0853923383869293,1.0490059622790637,1.1156875522761627,153.5,131.1,131.1,80.1,52.5,138.6,3.2427126,0.7821837999999794
108,1.0,1.0900112405171287,1.1580937891302927,0.9023195648353529,1.2344721328811548,1.2418193263946675,1.0667656236194645,1.2176890539954994,1.1445896435700171,1.219105656908589,1.1606977355532944,1.0540771599693044,1.1113479551834469,1.015114627376679,178.3,128.6,128.6,85.2,61.1,145.2,3.28311625,1.047683799999954
109,1.0,1.3880680214659997,1.5028634293192895,1.2325984464428725,1.5771667719904565,1.440054617873273,1.5342147937880415,1.5485524789877791,1.4864805206470784,1.563250345692744,1.5193682200247642,1.4111538845107023,1.4636627134265239,1.3611888962851384,109.2,76.7,76.7,64.0,44.9,87.5,6.438777,2.2089340000000606
110,0.0,1.796243139561638,1.651454452207126,1.9999296517947673,1.834653990383144,1.8932543451832557,1.9321665360651312,1.8599828511532444,1.9327337291257214,1.7821914521654734,1.895583645050101,1.9646628826243973,1.8654262157352028,1.9714482571855123,243.4,145.0,145.0,116.0,89.3,177.8,4.1224351,1.712164900000137
111,1.0,2.0455051776870015,2.1094045543091045,1.8873978570529841,2.175975361710773,2.170282539198986,2.080214605345731,2.1848453258059677,2.2720246953532492,2.1763326383179753,2.1571931711234087,2.067958308163161,2.117666202450431,2.0611977611246863,120.3,74.3,74.3,43.5,35.3,89.6,4.014905,1.5875996999998279
112,0.0,2.2608209700692194,2.180795296139009,2.4129365492554378,2.323267691108977,2.338675619793244,2.398487727180803,2.357503331483159,2.3802186787449244,2.2900077400081447,2.3837366602303414,2.413570463625799,2.358493262632112,2.4115616925601127,243.9,145.3,145.3,116.1,89.4,178.2,4.13410035,1.633999700000004
113,1.0,1.5523085568905184,1.6968496316130177,1.4054879179468638,1.7783864282039041,1.7105805978239546,1.6074736128599887,1.747537890661492,1.7176336360396611,-0.15446623350208755,1.713521953208225,1.5946927017495018,1.662884484838867,1.5468770574373985,84.9,49.6,49.6,21.0,19.7,61.4,3.89240225,1.6437177000000007
114,0.0,1.7627595937414835,1.6176420335690538,1.9661176055977185,1.7986474521998088,1.8619868189723308,1.896966095176712,1.8281574982463604,1.895861405110921,1.7468026854229193,1.8796127862224152,1.9355301322736933,1.8302261689090762,1.93618401492844,244.5,146.2,146.2,116.2,89.4,179.0,4.0129823,1.720917700000176
115,1.0,1.6792098701034461,1.796258754293803,1.4061042616920059,1.9140224530820746,1.8013431216892977,1.6560930980434891,1.8842396672730664,1.778509920134926,1.8911784842031514,1.7979105879964166,1.6411794884142326,1.7219931601351812,1.6899844196112597,187.3,121.6,121.6,97.5,71.6,143.5,4.26183925,1.8830999999998168
116,0.0,1.8161056469756538,1.5748287519915605,1.9940107049135205,1.781451058131809,1.8221371718306745,1.8881438429023252,1.8311422171215408,1.8758953641620366,1.717524953949973,1.8522173059287652,1.9285833111152324,1.807732036307186,1.9462660459868608,243.4,145.1,145.1,116.0,89.3,177.9,4.31600005,1.70349999999988
117,1.0,1.552308502661381,1.696851437169649,1.4054880493241901,1.7783858901400509,1.6989394060248668,1.6078508974920647,1.747538269201285,1.6827277755246413,-0.15322047484394777,1.7130085397268084,1.6266544827169158,1.6611725277447777,1.589277964630164,85.0,49.5,49.5,21.1,19.8,61.3,3.89240225,1.6437177000000007
118,0.0,1.7627595072557525,1.6176419455410114,1.966118263313885,1.7986474617603099,1.8615187112493912,1.8969416495535445,1.8281543320275004,1.8958404600783485,1.7468026130626788,1.8600329926555796,1.9306175033472979,1.8300943572522608,1.9364283128931707,243.4,145.1,145.1,116.2,89.4,177.9,4.0129823,1.720917700000176
119,0.0,0.21042303798465015,0.5723009397316094,0.7452587601124543,0.35882449125046767,0.6682205918237929,0.7204393545795215,0.5193364659553437,0.7153601753266494,0.3354003885877944,0.7280711147494552,0.7282606482006564,0.7038951432018429,0.734630284565815,54.4,74.0,74.0,47.3,24.5,67.5,3.3558464,0.8854880999999906
120,1.0,0.685125681225981,0.74221133893707,0.6190129983397765,0.7777256795083021,0.7528549573798863,0.763523428774468,0.7652179536961267,0.7377279503690907,0.7727383555299985,0.7512423954913002,0.6868512584536699,0.7260696497573876,0.6800916224392853,94.6,68.2,68.2,42.5,30.8,77.0,3.390002,0.8851781000000911
121,0.0,0.49268482165460437,0.9824379179159601,1.260380825891342,0.8549170729412118,1.1297613599255634,1.300210849319287,0.9146130642556992,1.212872137982649,0.7763585958737167,1.292982605636163,1.268008948898639,1.2409204156324845,1.2991863396247791,121.9,114.9,114.9,69.9,43.3,117.2,3.381307,0.7342807999999255
122,0.0,0.4926857762409715,0.522558568894917,1.260900587338665,0.612014856141411,1.0838843787897878,1.2069743397045687,0.5853838199330695,1.1836201916311928,0.5862340966846655,1.179106019660863,1.2150954339186786,1.1779464768037953,1.2308295572574497,121.9,114.9,114.9,69.9,43.3,117.2,3.381307,0.7472808000000728
123,1.0,1.207851887607183,1.2823960282302527,1.0208310797278863,1.3577135351359413,1.2913962706109705,1.1936477690305474,1.342027089225506,1.2695930376976976,1.3443395019538376,1.289974013928948,1.1834711740270787,1.2392801831568747,1.1763690763769274,174.1,127.2,127.2,83.7,59.6,142.8,3.42271925,1.1051808000000451
124,0.0,0.3675302052787096,0.42075398525572044,0.5009522122334009,0.3260879486444945,0.49086660535138665,0.468492355530601,0.38121505519851584,0.46646509721950713,0.2950335924656837,0.47286032333165023,0.4840038592555416,0.4429811108943274,0.4799530108958523,66.4,56.3,56.3,53.2,33.9,59.7,1.5188373,0.8252084000000472
125,0.0,0.24327569182449005,0.24712435096845958,0.3981081227460207,0.20320750229747234,0.3745820037428847,0.35285279798751407,0.2587288084876555,0.3520210674813119,0.16811832842793814,0.35986465437215603,0.3661333485395835,0.32148295371169405,0.3660205753906502,66.1,53.2,53.2,49.8,32.5,57.5,1.51513755,0.8086239500000023
126,0.0,0.2117185295407834,0.1833641440498357,0.22111574020847255,0.20246403194090717,0.2080719680219797,0.21429126227126347,0.20777497400020378,0.21253002187489256,0.19700802311067828,0.21357928185107908,0.21887362402491048,0.20770445752455355,0.2189221093351578,8.3,6.8,6.8,5.8,3.8,7.3,1.111022,0.37354529999999997
127,1.0,1.411883756277286,1.926839627859489,1.2807798536165593,1.6992147632803551,1.5119659261640201,1.4864950988833145,1.6480777404574658,1.5664317867575943,1.6746953063024754,1.6090227353306852,1.5145293237022424,1.53789657197981,1.4228887141257007,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
128,1.0,1.411883756277286,1.926839627859489,1.2807798536165593,1.6992147632803551,1.5119659261640201,1.4864950988833145,1.6480777404574658,1.5664317867575943,1.6746953063024754,1.6090227353306852,1.5145293237022424,1.53789657197981,1.4228887141257007,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
